zip_code,locality_code,state,carrier,rural_indicator,lab_cb_locality,rural_indicator_legacy,plus_four_flag,part_b_payment_indicator,year_quarter
01949,99,MA,14212,,Z9,,0,A,20262
01950,99,MA,14212,,Z9,,0,A,20262
01951,99,MA,14212,,Z9,,0,A,20262
01952,99,MA,14212,,Z9,,0,A,20262
01960,99,MA,14212,,Z9,,0,A,20262
01961,99,MA,14212,,Z9,,0,A,20262
01965,99,MA,14212,,Z9,,0,A,20262
01966,99,MA,14212,,Z9,,0,A,20262
01969,99,MA,14212,,Z9,,0,A,20262
01970,99,MA,14212,,Z9,,0,A,20262
01971,99,MA,14212,,Z9,,0,A,20262
01982,99,MA,14212,,Z9,,0,A,20262
01983,99,MA,14212,,Z9,,0,A,20262
01984,99,MA,14212,,Z9,,0,A,20262
01985,99,MA,14212,,Z9,,0,A,20262
02018,99,MA,14212,,Z9,,0,A,20262
02019,01,MA,14212,,Z9,,0,A,20262
02020,99,MA,14212,,Z9,,0,A,20262
02021,01,MA,14212,,Z9,,0,A,20262
02025,01,MA,14212,,Z9,,0,A,20262
02026,01,MA,14212,,Z9,,0,A,20262
02027,01,MA,14212,,Z9,,0,A,20262
02030,01,MA,14212,,Z9,,0,A,20262
02031,99,MA,14212,,Z9,,0,A,20262
02032,01,MA,14212,,Z9,,0,A,20262
02035,01,MA,14212,,Z9,,0,A,20262
02038,01,MA,14212,,Z9,,0,A,20262
02040,99,MA,14212,,Z9,,0,A,20262
02041,99,MA,14212,,Z9,,0,A,20262
02043,99,MA,14212,,Z9,,0,A,20262
02044,99,MA,14212,,Z9,,0,A,20262
02045,99,MA,14212,,Z9,,0,A,20262
02047,99,MA,14212,,Z9,,0,A,20262
02048,99,MA,14212,,Z9,,0,A,20262
02050,99,MA,14212,,Z9,,0,A,20262
02051,99,MA,14212,,Z9,,0,A,20262
02052,01,MA,14212,,Z9,,0,A,20262
02053,01,MA,14212,,Z9,,0,A,20262
02054,01,MA,14212,,Z9,,0,A,20262
02055,99,MA,14212,,Z9,,0,A,20262
02056,01,MA,14212,,Z9,,0,A,20262
02059,99,MA,14212,,Z9,,0,A,20262
02060,99,MA,14212,,Z9,,0,A,20262
02061,99,MA,14212,,Z9,,0,A,20262
02062,01,MA,14212,,Z9,,0,A,20262
02065,99,MA,14212,,Z9,,0,A,20262
02066,99,MA,14212,,Z9,,0,A,20262
02067,01,MA,14212,,Z9,,0,A,20262
02070,01,MA,14212,,Z9,,0,A,20262
02071,01,MA,14212,,Z9,,0,A,20262
02072,01,MA,14212,,Z9,,0,A,20262
02081,01,MA,14212,,Z9,,0,A,20262
02090,01,MA,14212,,Z9,,0,A,20262
02093,01,MA,14212,,Z9,,0,A,20262
02101,01,MA,14212,,Z9,,0,A,20262
02102,01,MA,14212,,Z9,,0,A,20262
02103,01,MA,14212,,Z9,,0,A,20262
02104,01,MA,14212,,Z9,,0,A,20262
02105,01,MA,14212,,Z9,,0,A,20262
02106,01,MA,14212,,Z9,,0,A,20262
02107,01,MA,14212,,Z9,,0,A,20262
02108,01,MA,14212,,Z9,,0,A,20262
02109,01,MA,14212,,Z9,,0,A,20262
02110,01,MA,14212,,Z9,,0,A,20262
02111,01,MA,14212,,Z9,,0,A,20262
02112,01,MA,14212,,Z9,,0,A,20262
02113,01,MA,14212,,Z9,,0,A,20262
02114,01,MA,14212,,Z9,,0,A,20262
02115,01,MA,14212,,Z9,,0,A,20262
02116,01,MA,14212,,Z9,,0,A,20262
02117,01,MA,14212,,Z9,,0,A,20262
02118,01,MA,14212,,Z9,,0,A,20262
02119,01,MA,14212,,Z9,,0,A,20262
02120,01,MA,14212,,Z9,,0,A,20262
02121,01,MA,14212,,Z9,,0,A,20262
02122,01,MA,14212,,Z9,,0,A,20262
02123,01,MA,14212,,Z9,,0,A,20262
02124,01,MA,14212,,Z9,,0,A,20262
02125,01,MA,14212,,Z9,,0,A,20262
02126,01,MA,14212,,Z9,,0,A,20262
02127,01,MA,14212,,Z9,,0,A,20262
02128,01,MA,14212,,Z9,,0,A,20262
02129,01,MA,14212,,Z9,,0,A,20262
02130,01,MA,14212,,Z9,,0,A,20262
02131,01,MA,14212,,Z9,,0,A,20262
02132,01,MA,14212,,Z9,,0,A,20262
02133,01,MA,14212,,Z9,,0,A,20262
02134,01,MA,14212,,Z9,,0,A,20262
02135,01,MA,14212,,Z9,,0,A,20262
02136,01,MA,14212,,Z9,,0,A,20262
02137,01,MA,14212,,Z9,,0,A,20262
02138,01,MA,14212,,Z9,,0,A,20262
02139,01,MA,14212,,Z9,,0,A,20262
02140,01,MA,14212,,Z9,,0,A,20262
02141,01,MA,14212,,Z9,,0,A,20262
02142,01,MA,14212,,Z9,,0,A,20262
02143,01,MA,14212,,Z9,,0,A,20262
02144,01,MA,14212,,Z9,,0,A,20262
02145,01,MA,14212,,Z9,,0,A,20262
02146,01,MA,14212,,Z9,,0,A,20262
02147,01,MA,14212,,Z9,,0,A,20262
02148,01,MA,14212,,Z9,,0,A,20262
02149,01,MA,14212,,Z9,,0,A,20262
02150,01,MA,14212,,Z9,,0,A,20262
02151,01,MA,14212,,Z9,,0,A,20262
02152,01,MA,14212,,Z9,,0,A,20262
02153,01,MA,14212,,Z9,,0,A,20262
02154,01,MA,14212,,Z9,,0,A,20262
02155,01,MA,14212,,Z9,,0,A,20262
02156,01,MA,14212,,Z9,,0,A,20262
02157,01,MA,14212,,Z9,,0,A,20262
02158,01,MA,14212,,Z9,,0,A,20262
02159,01,MA,14212,,Z9,,0,A,20262
02160,01,MA,14212,,Z9,,0,A,20262
02161,01,MA,14212,,Z9,,0,A,20262
02162,01,MA,14212,,Z9,,0,A,20262
02163,01,MA,14212,,Z9,,0,A,20262
02164,01,MA,14212,,Z9,,0,A,20262
02165,01,MA,14212,,Z9,,0,A,20262
02166,01,MA,14212,,Z9,,0,A,20262
02167,01,MA,14212,,Z9,,0,A,20262
02168,01,MA,14212,,Z9,,0,A,20262
02169,01,MA,14212,,Z9,,0,A,20262
02170,01,MA,14212,,Z9,,0,A,20262
02171,01,MA,14212,,Z9,,0,A,20262
02172,01,MA,14212,,Z9,,0,A,20262
02173,01,MA,14212,,Z9,,0,A,20262
02174,01,MA,14212,,Z9,,0,A,20262
02175,01,MA,14212,,Z9,,0,A,20262
02176,01,MA,14212,,Z9,,0,A,20262
02177,01,MA,14212,,Z9,,0,A,20262
02178,01,MA,14212,,Z9,,0,A,20262
02179,01,MA,14212,,Z9,,0,A,20262
02180,01,MA,14212,,Z9,,0,A,20262
02181,01,MA,14212,,Z9,,0,A,20262
02184,01,MA,14212,,Z9,,0,A,20262
02185,01,MA,14212,,Z9,,0,A,20262
02186,01,MA,14212,,Z9,,0,A,20262
02187,01,MA,14212,,Z9,,0,A,20262
02188,01,MA,14212,,Z9,,0,A,20262
02189,01,MA,14212,,Z9,,0,A,20262
02190,01,MA,14212,,Z9,,0,A,20262
02191,01,MA,14212,,Z9,,0,A,20262
02192,01,MA,14212,,Z9,,0,A,20262
02193,01,MA,14212,,Z9,,0,A,20262
02194,01,MA,14212,,Z9,,0,A,20262
02195,01,MA,14212,,Z9,,0,A,20262
02196,01,MA,14212,,Z9,,0,A,20262
02199,01,MA,14212,,Z9,,0,A,20262
02201,01,MA,14212,,Z9,,0,A,20262
02202,01,MA,14212,,Z9,,0,A,20262
02203,01,MA,14212,,Z9,,0,A,20262
02204,01,MA,14212,,Z9,,0,A,20262
02205,01,MA,14212,,Z9,,0,A,20262
02206,01,MA,14212,,Z9,,0,A,20262
02207,01,MA,14212,,Z9,,0,A,20262
02208,01,MA,14212,,Z9,,0,A,20262
02209,01,MA,14212,,Z9,,0,A,20262
02210,01,MA,14212,,Z9,,0,A,20262
02211,01,MA,14212,,Z9,,0,A,20262
02212,01,MA,14212,,Z9,,0,A,20262
02215,01,MA,14212,,Z9,,0,A,20262
02216,01,MA,14212,,Z9,,0,A,20262
02217,01,MA,14212,,Z9,,0,A,20262
02222,01,MA,14212,,Z9,,0,A,20262
02228,01,MA,14212,,Z9,,0,A,20262
02238,01,MA,14212,,Z9,,0,A,20262
02239,01,MA,14212,,Z9,,0,A,20262
02241,01,MA,14212,,Z9,,0,A,20262
02254,01,MA,14212,,Z9,,0,A,20262
02258,01,MA,14212,,Z9,,0,A,20262
02266,01,MA,14212,,Z9,,0,A,20262
02269,01,MA,14212,,Z9,,0,A,20262
02272,01,MA,14212,,Z9,,0,A,20262
02277,01,MA,14212,,Z9,,0,A,20262
02283,01,MA,14212,,Z9,,0,A,20262
02284,01,MA,14212,,Z9,,0,A,20262
02293,01,MA,14212,,Z9,,0,A,20262
02295,01,MA,14212,,Z9,,0,A,20262
02297,01,MA,14212,,Z9,,0,A,20262
02298,01,MA,14212,,Z9,,0,A,20262
02301,99,MA,14212,,Z9,,0,A,20262
02302,99,MA,14212,,Z9,,0,A,20262
02303,99,MA,14212,,Z9,,0,A,20262
02304,99,MA,14212,,Z9,,0,A,20262
02305,99,MA,14212,,Z9,,0,A,20262
02322,01,MA,14212,,Z9,,0,A,20262
02324,99,MA,14212,,Z9,,1,A,20262
02325,99,MA,14212,,Z9,,0,A,20262
02327,99,MA,14212,,Z9,,0,A,20262
02330,99,MA,14212,,Z9,,0,A,20262
02331,99,MA,14212,,Z9,,0,A,20262
02332,99,MA,14212,,Z9,,0,A,20262
02333,99,MA,14212,,Z9,,0,A,20262
02334,99,MA,14212,,Z9,,0,A,20262
02337,99,MA,14212,,Z9,,0,A,20262
02338,99,MA,14212,,Z9,,0,A,20262
02339,99,MA,14212,,Z9,,1,A,20262
02340,99,MA,14212,,Z9,,0,A,20262
02341,99,MA,14212,,Z9,,0,A,20262
02343,01,MA,14212,,Z9,,0,A,20262
02344,99,MA,14212,,Z9,,0,A,20262
02345,99,MA,14212,,Z9,,0,A,20262
02346,99,MA,14212,,Z9,,0,A,20262
02347,99,MA,14212,,Z9,,0,A,20262
02348,99,MA,14212,,Z9,,0,A,20262
02349,99,MA,14212,,Z9,,0,A,20262
02350,99,MA,14212,,Z9,,0,A,20262
02351,99,MA,14212,,Z9,,0,A,20262
02355,99,MA,14212,,Z9,,0,A,20262
02356,99,MA,14212,,Z9,,0,A,20262
02357,99,MA,14212,,Z9,,0,A,20262
02358,99,MA,14212,,Z9,,0,A,20262
02359,99,MA,14212,,Z9,,0,A,20262
02360,99,MA,14212,,Z9,,0,A,20262
02361,99,MA,14212,,Z9,,0,A,20262
02362,99,MA,14212,,Z9,,0,A,20262
02364,99,MA,14212,,Z9,,0,A,20262
02366,99,MA,14212,,Z9,,0,A,20262
02367,99,MA,14212,,Z9,,0,A,20262
02368,01,MA,14212,,Z9,,0,A,20262
02370,99,MA,14212,,Z9,,0,A,20262
02375,99,MA,14212,,Z9,,0,A,20262
02379,99,MA,14212,,Z9,,0,A,20262
02381,99,MA,14212,,Z9,,0,A,20262
02382,99,MA,14212,,Z9,,0,A,20262
02401,99,MA,14212,,Z9,,0,A,20262
02402,99,MA,14212,,Z9,,0,A,20262
02403,99,MA,14212,,Z9,,0,A,20262
02404,99,MA,14212,,Z9,,0,A,20262
02405,99,MA,14212,,Z9,,0,A,20262
02420,01,MA,14212,,Z9,,0,A,20262
02421,01,MA,14212,,Z9,,0,A,20262
02445,01,MA,14212,,Z9,,0,A,20262
02446,01,MA,14212,,Z9,,0,A,20262
02447,01,MA,14212,,Z9,,0,A,20262
02451,01,MA,14212,,Z9,,0,A,20262
02452,01,MA,14212,,Z9,,0,A,20262
02453,01,MA,14212,,Z9,,0,A,20262
02454,01,MA,14212,,Z9,,0,A,20262
02455,01,MA,14212,,Z9,,0,A,20262
02456,01,MA,14212,,Z9,,0,A,20262
02457,01,MA,14212,,Z9,,0,A,20262
02458,01,MA,14212,,Z9,,0,A,20262
02459,01,MA,14212,,Z9,,0,A,20262
02460,01,MA,14212,,Z9,,0,A,20262
02461,01,MA,14212,,Z9,,0,A,20262
02462,01,MA,14212,,Z9,,0,A,20262
02464,01,MA,14212,,Z9,,0,A,20262
02465,01,MA,14212,,Z9,,0,A,20262
02466,01,MA,14212,,Z9,,0,A,20262
02467,01,MA,14212,,Z9,,0,A,20262
02468,01,MA,14212,,Z9,,0,A,20262
02471,01,MA,14212,,Z9,,0,A,20262
02472,01,MA,14212,,Z9,,0,A,20262
02474,01,MA,14212,,Z9,,0,A,20262
02475,01,MA,14212,,Z9,,0,A,20262
02476,01,MA,14212,,Z9,,0,A,20262
02477,01,MA,14212,,Z9,,0,A,20262
02478,01,MA,14212,,Z9,,0,A,20262
02479,01,MA,14212,,Z9,,0,A,20262
02481,01,MA,14212,,Z9,,0,A,20262
02482,01,MA,14212,,Z9,,0,A,20262
02492,01,MA,14212,,Z9,,0,A,20262
02493,01,MA,14212,,Z9,,0,A,20262
02494,01,MA,14212,,Z9,,0,A,20262
02495,01,MA,14212,,Z9,,0,A,20262
02532,99,MA,14212,,Z9,,0,A,20262
02534,99,MA,14212,,Z9,,0,A,20262
02535,99,MA,14212,R,Z9,R,0,A,20262
02536,99,MA,14212,,Z9,,0,A,20262
02537,99,MA,14212,,Z9,,0,A,20262
02538,99,MA,14212,,Z9,,0,A,20262
02539,99,MA,14212,R,Z9,R,0,A,20262
02540,99,MA,14212,,Z9,,0,A,20262
02541,99,MA,14212,,Z9,,0,A,20262
02542,99,MA,14212,,Z9,,0,A,20262
02543,99,MA,14212,,Z9,,0,A,20262
02552,99,MA,14212,R,Z9,R,0,A,20262
02553,99,MA,14212,,Z9,,0,A,20262
02554,99,MA,14212,R,Z9,R,0,A,20262
02556,99,MA,14212,,Z9,,0,A,20262
02557,99,MA,14212,R,Z9,R,0,A,20262
02558,99,MA,14212,,Z9,,0,A,20262
02559,99,MA,14212,,Z9,,0,A,20262
02561,99,MA,14212,,Z9,,0,A,20262
02562,99,MA,14212,,Z9,,0,A,20262
02563,99,MA,14212,,Z9,,0,A,20262
02564,99,MA,14212,R,Z9,R,0,A,20262
02565,99,MA,14212,,Z9,,0,A,20262
02568,99,MA,14212,R,Z9,R,0,A,20262
02571,99,MA,14212,,Z9,,0,A,20262
02573,99,MA,14212,R,Z9,R,0,A,20262
02574,99,MA,14212,,Z9,,0,A,20262
02575,99,MA,14212,R,Z9,R,0,A,20262
02576,99,MA,14212,,Z9,,0,A,20262
02584,99,MA,14212,R,Z9,R,0,A,20262
02601,99,MA,14212,,Z9,,0,A,20262
02630,99,MA,14212,,Z9,,0,A,20262
02631,99,MA,14212,,Z9,,0,A,20262
02632,99,MA,14212,,Z9,,0,A,20262
02633,99,MA,14212,,Z9,,0,A,20262
02634,99,MA,14212,,Z9,,0,A,20262
02635,99,MA,14212,,Z9,,0,A,20262
02636,99,MA,14212,,Z9,,0,A,20262
02637,99,MA,14212,,Z9,,0,A,20262
02638,99,MA,14212,,Z9,,0,A,20262
02639,99,MA,14212,,Z9,,0,A,20262
02641,99,MA,14212,,Z9,,0,A,20262
02642,99,MA,14212,,Z9,,0,A,20262
02643,99,MA,14212,,Z9,,0,A,20262
02644,99,MA,14212,,Z9,,0,A,20262
02645,99,MA,14212,,Z9,,0,A,20262
02646,99,MA,14212,,Z9,,0,A,20262
02647,99,MA,14212,,Z9,,0,A,20262
02648,99,MA,14212,,Z9,,0,A,20262
02649,99,MA,14212,,Z9,,0,A,20262
02650,99,MA,14212,,Z9,,0,A,20262
02651,99,MA,14212,,Z9,,0,A,20262
02652,99,MA,14212,R,Z9,R,0,A,20262
02653,99,MA,14212,,Z9,,0,A,20262
02655,99,MA,14212,,Z9,,0,A,20262
02657,99,MA,14212,R,Z9,R,0,A,20262
02659,99,MA,14212,,Z9,,0,A,20262
02660,99,MA,14212,,Z9,,0,A,20262
02661,99,MA,14212,,Z9,,0,A,20262
02662,99,MA,14212,,Z9,,0,A,20262
02663,99,MA,14212,R,Z9,R,0,A,20262
02664,99,MA,14212,,Z9,,0,A,20262
02666,99,MA,14212,R,Z9,R,0,A,20262
02667,99,MA,14212,R,Z9,R,0,A,20262
02668,99,MA,14212,,Z9,,0,A,20262
02669,99,MA,14212,,Z9,,0,A,20262
02670,99,MA,14212,,Z9,,0,A,20262
02671,99,MA,14212,,Z9,,0,A,20262
02672,99,MA,14212,,Z9,,0,A,20262
02673,99,MA,14212,,Z9,,0,A,20262
02675,99,MA,14212,,Z9,,0,A,20262
02702,99,MA,14212,,Z9,,0,A,20262
02703,99,MA,14212,,Z9,,0,A,20262
02712,99,MA,14212,,Z9,,0,A,20262
02713,99,MA,14212,R,Z9,R,0,A,20262
02714,99,MA,14212,,Z9,,0,A,20262
02715,99,MA,14212,,Z9,,0,A,20262
02717,99,MA,14212,,Z9,,0,A,20262
02718,99,MA,14212,,Z9,,0,A,20262
02719,99,MA,14212,,Z9,,0,A,20262
02720,99,MA,14212,,Z9,,0,A,20262
02721,99,MA,14212,,Z9,,0,A,20262
02722,99,MA,14212,,Z9,,0,A,20262
02723,99,MA,14212,,Z9,,0,A,20262
02724,99,MA,14212,,Z9,,0,A,20262
02725,99,MA,14212,,Z9,,0,A,20262
02726,99,MA,14212,,Z9,,0,A,20262
02738,99,MA,14212,,Z9,,0,A,20262
02739,99,MA,14212,,Z9,,0,A,20262
02740,99,MA,14212,,Z9,,0,A,20262
02741,99,MA,14212,,Z9,,0,A,20262
02742,99,MA,14212,,Z9,,0,A,20262
02743,99,MA,14212,,Z9,,0,A,20262
02744,99,MA,14212,,Z9,,0,A,20262
02745,99,MA,14212,,Z9,,0,A,20262
02746,99,MA,14212,,Z9,,0,A,20262
02747,99,MA,14212,,Z9,,0,A,20262
02748,99,MA,14212,,Z9,,0,A,20262
02760,99,MA,14212,,Z9,,0,A,20262
02761,99,MA,14212,,Z9,,0,A,20262
02762,01,MA,14212,,Z9,,1,A,20262
02763,99,MA,14212,,Z9,,0,A,20262
02764,99,MA,14212,,Z9,,0,A,20262
02766,99,MA,14212,,Z9,,0,A,20262
02767,99,MA,14212,,Z9,,0,A,20262
02768,99,MA,14212,,Z9,,0,A,20262
02769,99,MA,14212,,Z9,,0,A,20262
02770,99,MA,14212,,Z9,,0,A,20262
02771,99,MA,14212,,Z9,,0,A,20262
02777,99,MA,14212,,Z9,,0,A,20262
02779,99,MA,14212,,Z9,,0,A,20262
02780,99,MA,14212,,Z9,,0,A,20262
02783,99,MA,14212,,Z9,,0,A,20262
02790,99,MA,14212,,Z9,,0,A,20262
02791,99,MA,14212,,Z9,,0,A,20262
02801,01,RI,14412,,Z9,,0,A,20262
02802,01,RI,14412,,Z9,,0,A,20262
02804,01,RI,14412,,Z9,,0,A,20262
02806,01,RI,14412,,Z9,,0,A,20262
02807,01,RI,14412,R,Z9,R,0,A,20262
02808,01,RI,14412,,Z9,,0,A,20262
02809,01,RI,14412,,Z9,,0,A,20262
02812,01,RI,14412,,Z9,,0,A,20262
02813,01,RI,14412,,Z9,,0,A,20262
02814,01,RI,14412,,Z9,,0,A,20262
02815,01,RI,14412,,Z9,,0,A,20262
02816,01,RI,14412,,Z9,,0,A,20262
02817,01,RI,14412,,Z9,,0,A,20262
02818,01,RI,14412,,Z9,,0,A,20262
02822,01,RI,14412,,Z9,,0,A,20262
02823,01,RI,14412,,Z9,,0,A,20262
02824,01,RI,14412,,Z9,,0,A,20262
02825,01,RI,14412,,Z9,,0,A,20262
02826,01,RI,14412,,Z9,,0,A,20262
02827,01,RI,14412,,Z9,,0,A,20262
02828,01,RI,14412,,Z9,,0,A,20262
02829,01,RI,14412,,Z9,,0,A,20262
02830,01,RI,14412,,Z9,,0,A,20262
02831,01,RI,14412,,Z9,,0,A,20262
02832,01,RI,14412,,Z9,,0,A,20262
02833,01,RI,14412,,Z9,,0,A,20262
02835,01,RI,14412,,Z9,,0,A,20262
02836,01,RI,14412,,Z9,,0,A,20262
02837,01,RI,14412,,Z9,,0,A,20262
02838,01,RI,14412,,Z9,,0,A,20262
02839,01,RI,14412,,Z9,,0,A,20262
02840,01,RI,14412,,Z9,,0,A,20262
02841,01,RI,14412,,Z9,,0,A,20262
02842,01,RI,14412,,Z9,,0,A,20262
02852,01,RI,14412,,Z9,,0,A,20262
02854,01,RI,14412,,Z9,,0,A,20262
02857,01,RI,14412,,Z9,,0,A,20262
02858,01,RI,14412,,Z9,,0,A,20262
02859,01,RI,14412,,Z9,,0,A,20262
02860,01,RI,14412,,Z9,,0,A,20262
02861,01,RI,14412,,Z9,,0,A,20262
02862,01,RI,14412,,Z9,,0,A,20262
02863,01,RI,14412,,Z9,,0,A,20262
02864,01,RI,14412,,Z9,,0,A,20262
02865,01,RI,14412,,Z9,,0,A,20262
02871,01,RI,14412,,Z9,,0,A,20262
02872,01,RI,14412,,Z9,,0,A,20262
02873,01,RI,14412,,Z9,,0,A,20262
02874,01,RI,14412,,Z9,,0,A,20262
02875,01,RI,14412,,Z9,,0,A,20262
02876,01,RI,14412,,Z9,,0,A,20262
02877,01,RI,14412,,Z9,,0,A,20262
02878,01,RI,14412,,Z9,,0,A,20262
02879,01,RI,14412,,Z9,,0,A,20262
02880,01,RI,14412,,Z9,,0,A,20262
02881,01,RI,14412,,Z9,,0,A,20262
02882,01,RI,14412,,Z9,,0,A,20262
02883,01,RI,14412,,Z9,,0,A,20262
02885,01,RI,14412,,Z9,,0,A,20262
02886,01,RI,14412,,Z9,,0,A,20262
02887,01,RI,14412,,Z9,,0,A,20262
02888,01,RI,14412,,Z9,,0,A,20262
02889,01,RI,14412,,Z9,,0,A,20262
02891,01,RI,14412,,Z9,,0,A,20262
02892,01,RI,14412,,Z9,,0,A,20262
02893,01,RI,14412,,Z9,,0,A,20262
02894,01,RI,14412,,Z9,,0,A,20262
02895,01,RI,14412,,Z9,,0,A,20262
02896,01,RI,14412,,Z9,,0,A,20262
02898,01,RI,14412,,Z9,,0,A,20262
02901,01,RI,14412,,Z9,,0,A,20262
02902,01,RI,14412,,Z9,,0,A,20262
02903,01,RI,14412,,Z9,,0,A,20262
02904,01,RI,14412,,Z9,,0,A,20262
02905,01,RI,14412,,Z9,,0,A,20262
02906,01,RI,14412,,Z9,,0,A,20262
02907,01,RI,14412,,Z9,,0,A,20262
02908,01,RI,14412,,Z9,,0,A,20262
02909,01,RI,14412,,Z9,,0,A,20262
02910,01,RI,14412,,Z9,,0,A,20262
02911,01,RI,14412,,Z9,,0,A,20262
02912,01,RI,14412,,Z9,,0,A,20262
02914,01,RI,14412,,Z9,,0,A,20262
02915,01,RI,14412,,Z9,,0,A,20262
02916,01,RI,14412,,Z9,,0,A,20262
02917,01,RI,14412,,Z9,,0,A,20262
02918,01,RI,14412,,Z9,,0,A,20262
02919,01,RI,14412,,Z9,,0,A,20262
02920,01,RI,14412,,Z9,,0,A,20262
02921,01,RI,14412,,Z9,,0,A,20262
02940,01,RI,14412,,Z9,,0,A,20262
03031,40,NH,14312,,Z9,,0,A,20262
03032,40,NH,14312,,Z9,,0,A,20262
03033,40,NH,14312,,Z9,,0,A,20262
03034,40,NH,14312,,Z9,,0,A,20262
03036,40,NH,14312,,Z9,,0,A,20262
03037,40,NH,14312,,Z9,,0,A,20262
03038,40,NH,14312,,Z9,,0,A,20262
03040,40,NH,14312,,Z9,,0,A,20262
03041,40,NH,14312,,Z9,,0,A,20262
03042,40,NH,14312,,Z9,,0,A,20262
03043,40,NH,14312,R,Z9,R,0,A,20262
03044,40,NH,14312,,Z9,,0,A,20262
03045,40,NH,14312,,Z9,,0,A,20262
03046,40,NH,14312,R,Z9,R,0,A,20262
03047,40,NH,14312,,Z9,,0,A,20262
03048,40,NH,14312,,Z9,,0,A,20262
03049,40,NH,14312,,Z9,,0,A,20262
03051,40,NH,14312,,Z9,,0,A,20262
03052,40,NH,14312,,Z9,,0,A,20262
03053,40,NH,14312,,Z9,,0,A,20262
03054,40,NH,14312,,Z9,,0,A,20262
03055,40,NH,14312,,Z9,,0,A,20262
03057,40,NH,14312,,Z9,,0,A,20262
03060,40,NH,14312,,Z9,,0,A,20262
03061,40,NH,14312,,Z9,,0,A,20262
03062,40,NH,14312,,Z9,,0,A,20262
03063,40,NH,14312,,Z9,,0,A,20262
03064,40,NH,14312,,Z9,,0,A,20262
03070,40,NH,14312,,Z9,,0,A,20262
03071,40,NH,14312,R,Z9,R,0,A,20262
03073,40,NH,14312,,Z9,,0,A,20262
03076,40,NH,14312,,Z9,,0,A,20262
03077,40,NH,14312,,Z9,,0,A,20262
03079,40,NH,14312,,Z9,,0,A,20262
03082,40,NH,14312,,Z9,,0,A,20262
03084,40,NH,14312,R,Z9,R,0,A,20262
03086,40,NH,14312,,Z9,,0,A,20262
03087,40,NH,14312,,Z9,,0,A,20262
03101,40,NH,14312,,Z9,,0,A,20262
03102,40,NH,14312,,Z9,,0,A,20262
03103,40,NH,14312,,Z9,,0,A,20262
03104,40,NH,14312,,Z9,,0,A,20262
03105,40,NH,14312,,Z9,,0,A,20262
03106,40,NH,14312,R,Z9,R,0,A,20262
03107,40,NH,14312,,Z9,,0,A,20262
03108,40,NH,14312,,Z9,,0,A,20262
03109,40,NH,14312,,Z9,,0,A,20262
03110,40,NH,14312,,Z9,,0,A,20262
03111,40,NH,14312,,Z9,,0,A,20262
03215,40,NH,14312,R,Z9,R,0,A,20262
03216,40,NH,14312,R,Z9,R,0,A,20262
03217,40,NH,14312,R,Z9,R,0,A,20262
03218,40,NH,14312,R,Z9,R,0,A,20262
03220,40,NH,14312,R,Z9,R,0,A,20262
03221,40,NH,14312,R,Z9,R,0,A,20262
03222,40,NH,14312,R,Z9,R,0,A,20262
03223,40,NH,14312,R,Z9,R,0,A,20262
03224,40,NH,14312,R,Z9,R,0,A,20262
03225,40,NH,14312,R,Z9,R,0,A,20262
03226,40,NH,14312,R,Z9,R,0,A,20262
03227,40,NH,14312,R,Z9,R,0,A,20262
03229,40,NH,14312,R,Z9,R,0,A,20262
03230,40,NH,14312,R,Z9,R,0,A,20262
03231,40,NH,14312,R,Z9,R,0,A,20262
03232,40,NH,14312,R,Z9,R,0,A,20262
03233,40,NH,14312,R,Z9,R,0,A,20262
03234,40,NH,14312,R,Z9,R,0,A,20262
03235,40,NH,14312,R,Z9,R,0,A,20262
03237,40,NH,14312,R,Z9,R,0,A,20262
03238,40,NH,14312,R,Z9,R,0,A,20262
03240,40,NH,14312,R,Z9,R,0,A,20262
03241,40,NH,14312,R,Z9,R,0,A,20262
03242,40,NH,14312,R,Z9,R,0,A,20262
03243,40,NH,14312,R,Z9,R,0,A,20262
03244,40,NH,14312,R,Z9,R,0,A,20262
03245,40,NH,14312,R,Z9,R,0,A,20262
03246,40,NH,14312,R,Z9,R,0,A,20262
03247,40,NH,14312,R,Z9,R,0,A,20262
03249,40,NH,14312,R,Z9,R,0,A,20262
03251,40,NH,14312,R,Z9,R,0,A,20262
03252,40,NH,14312,R,Z9,R,0,A,20262
03253,40,NH,14312,R,Z9,R,0,A,20262
03254,40,NH,14312,R,Z9,R,0,A,20262
03255,40,NH,14312,R,Z9,R,0,A,20262
03256,40,NH,14312,R,Z9,R,0,A,20262
03257,40,NH,14312,R,Z9,R,0,A,20262
03258,40,NH,14312,R,Z9,R,0,A,20262
03259,40,NH,14312,R,Z9,R,0,A,20262
03260,40,NH,14312,R,Z9,R,0,A,20262
03261,40,NH,14312,R,Z9,R,0,A,20262
03262,40,NH,14312,R,Z9,R,0,A,20262
03263,40,NH,14312,R,Z9,R,0,A,20262
03264,40,NH,14312,R,Z9,R,0,A,20262
03266,40,NH,14312,R,Z9,R,0,A,20262
03268,40,NH,14312,R,Z9,R,0,A,20262
03269,40,NH,14312,R,Z9,R,0,A,20262
03272,40,NH,14312,R,Z9,R,0,A,20262
03273,40,NH,14312,R,Z9,R,0,A,20262
03274,40,NH,14312,R,Z9,R,0,A,20262
03275,40,NH,14312,R,Z9,R,0,A,20262
03276,40,NH,14312,R,Z9,R,0,A,20262
